journal_id,line_id,posted_at,account_code,account_name,debit,credit,currency,reference,narration,order_id,payment_id,settlement_id,utr,voucher_type
j_3102_ent_3102_p00_02,l_3102_ent_3102_p00_02_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,42200,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_02,ent_3102_p00_02,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_settle_p07,l_3102_settle_p07_bank,2026-08-31T02:30:00Z,1000,Synthetic bank account,334300,0,INR,set_3102_p07,Synthetic settlement bank posting,,,set_3102_p07,UTR3102P07A,synthetic_settlement
j_3102_ent_3102_p02_07,l_3102_ent_3102_p02_07_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,49300,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_07,ent_3102_p02_07,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p07_03,l_3102_ent_3102_p07_03_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,36100,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_03,ent_3102_p07_03,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p04_04,l_3102_ent_3102_p04_04_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,33500,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_04,ent_3102_p04_04,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p11_00,l_3102_ent_3102_p11_00_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,12100,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_00,ent_3102_p11_00,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p11_05,l_3102_ent_3102_p11_05_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,70300,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_05,ent_3102_p11_05,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p10_01,l_3102_ent_3102_p10_01_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,46100,0,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_01,ent_3102_p10_01,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p00_06,l_3102_ent_3102_p00_06_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,68300,0,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_06,ent_3102_p00_06,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p10_03,l_3102_ent_3102_p10_03_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,57400,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_03,ent_3102_p10_03,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p04_02,l_3102_ent_3102_p04_02_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,58600,0,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_02,ent_3102_p04_02,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p02_09,l_3102_ent_3102_p02_09_c,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,0,81,INR,set_3102_p02,Synthetic balanced journal,,,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p03_03,l_3102_ent_3102_p03_03_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,82500,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_03,ent_3102_p03_03,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p11_03,l_3102_ent_3102_p11_03_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,25100,0,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_03,ent_3102_p11_03,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p11_05,l_3102_ent_3102_p11_05_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,70300,0,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_05,ent_3102_p11_05,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p00_03,l_3102_ent_3102_p00_03_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,47700,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_03,ent_3102_p00_03,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p01_07,l_3102_ent_3102_p01_07_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,66900,INR,set_3102_p01,Synthetic balanced journal,ord_3102_p01_07,ent_3102_p01_07,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p07_02,l_3102_ent_3102_p07_02_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,45600,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_02,ent_3102_p07_02,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p04_06,l_3102_ent_3102_p04_06_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,26600,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_06,ent_3102_p04_06,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p09_02,l_3102_ent_3102_p09_02_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,82900,INR,set_3102_p09,Synthetic balanced journal,ord_3102_p09_02,ent_3102_p09_02,set_3102_p09,UTR3102P09A,synthetic_recon
j_3102_ent_3102_p08_05,l_3102_ent_3102_p08_05_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,44700,0,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_05,ent_3102_p08_05,set_3102_p08,,synthetic_recon
j_3102_ent_3102_p02_04,l_3102_ent_3102_p02_04_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,82100,0,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_04,ent_3102_p02_04,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p01_08,l_3102_ent_3102_p01_08_d,2026-08-30T18:30:00Z,5100,Synthetic gateway fee expense,450,0,INR,set_3102_p01,Synthetic balanced journal,,,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p09_06,l_3102_ent_3102_p09_06_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,26300,0,INR,set_3102_p09,Synthetic balanced journal,ord_3102_p09_06,ent_3102_p09_06,set_3102_p09,UTR3102P09A,synthetic_recon
j_3102_ent_3102_p05_07,l_3102_ent_3102_p05_07_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,75400,0,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_07,ent_3102_p05_07,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p10_04,l_3102_ent_3102_p10_04_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,63700,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_04,ent_3102_p10_04,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p08_03,l_3102_ent_3102_p08_03_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,59800,0,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_03,ent_3102_p08_03,set_3102_p08,,synthetic_recon
j_3102_ent_3102_p01_02,l_3102_ent_3102_p01_02_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,31100,0,INR,set_3102_p01,Synthetic balanced journal,ord_3102_p01_02,ent_3102_p01_02,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p01_01,l_3102_ent_3102_p01_01_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,61700,0,INR,set_3102_p01,Synthetic balanced journal,ord_3102_p01_01,ent_3102_p01_01,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p02_02,l_3102_ent_3102_p02_02_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,43800,0,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_02,ent_3102_p02_02,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p04_06,l_3102_ent_3102_p04_06_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,26600,0,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_06,ent_3102_p04_06,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_settle_p09,l_3102_settle_p09_clearing,2026-08-31T06:30:00Z,1100,Synthetic Razorpay clearing,0,368100,INR,set_3102_p09,Synthetic settlement bank posting,,,set_3102_p09,UTR3102P09A,synthetic_settlement
j_3102_settle_p10,l_3102_settle_p10_bank,2026-08-31T02:30:00Z,1000,Synthetic bank account,390300,0,INR,set_3102_p10,Synthetic settlement bank posting,,,set_3102_p10,UTR3102P10A,synthetic_settlement
j_3102_ent_3102_p06_02,l_3102_ent_3102_p06_02_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,35600,0,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_02,ent_3102_p06_02,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_ent_3102_p00_08,l_3102_ent_3102_p00_08_c,2026-08-30T20:30:00Z,1100,Synthetic Razorpay clearing,0,450,INR,set_3102_p00,Synthetic balanced journal,,,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p02_08,l_3102_ent_3102_p02_08_d,2026-08-30T16:30:00Z,6000,Synthetic other operating account,450,0,INR,set_3102_p02,Synthetic balanced journal,,,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p05_04,l_3102_ent_3102_p05_04_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,44300,0,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_04,ent_3102_p05_04,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p06_07,l_3102_ent_3102_p06_07_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,66300,0,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_07,ent_3102_p06_07,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_ent_3102_p00_00,l_3102_ent_3102_p00_00_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,41600,0,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_00,ent_3102_p00_00,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p06_03,l_3102_ent_3102_p06_03_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,68900,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_03,ent_3102_p06_03,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_ent_3102_p02_02,l_3102_ent_3102_p02_02_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,43800,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_02,ent_3102_p02_02,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p07_05,l_3102_ent_3102_p07_05_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,73900,0,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_05,ent_3102_p07_05,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p01_03,l_3102_ent_3102_p01_03_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,70300,0,INR,set_3102_p01,Synthetic balanced journal,ord_3102_p01_03,ent_3102_p01_03,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p01_05,l_3102_ent_3102_p01_05_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,31000,0,INR,set_3102_p01,Synthetic balanced journal,ord_3102_p01_05,ent_3102_p01_05,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p03_05,l_3102_ent_3102_p03_05_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,59400,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_05,ent_3102_p03_05,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p08_04,l_3102_ent_3102_p08_04_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,21200,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_04,ent_3102_p08_04,set_3102_p08,,synthetic_recon
j_3102_settle_p02,l_3102_settle_p02_clearing,2026-08-31T04:30:00Z,1100,Synthetic Razorpay clearing,0,391969,INR,set_3102_p02,Synthetic settlement bank posting,,,set_3102_p02,UTR3102P02A,synthetic_settlement
j_3102_ent_3102_p10_06,l_3102_ent_3102_p10_06_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,30200,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_06,ent_3102_p10_06,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p10_03,l_3102_ent_3102_p10_03_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,57400,0,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_03,ent_3102_p10_03,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p04_00,l_3102_ent_3102_p04_00_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,60200,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_00,ent_3102_p04_00,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p04_03,l_3102_ent_3102_p04_03_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,61900,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_03,ent_3102_p04_03,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p03_08,l_3102_ent_3102_p03_08_c,2026-08-30T14:30:00Z,1100,Synthetic Razorpay clearing,0,450,INR,set_3102_p03,Synthetic balanced journal,,,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p07_04,l_3102_ent_3102_p07_04_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,43400,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_04,ent_3102_p07_04,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p03_01,l_3102_ent_3102_p03_01_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,55200,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_01,ent_3102_p03_01,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p08_03,l_3102_ent_3102_p08_03_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,59800,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_03,ent_3102_p08_03,set_3102_p08,,synthetic_recon
j_3102_ent_3102_p03_04,l_3102_ent_3102_p03_04_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,64400,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_04,ent_3102_p03_04,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p07_04,l_3102_ent_3102_p07_04_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,43400,0,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_04,ent_3102_p07_04,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p07_02,l_3102_ent_3102_p07_02_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,45600,0,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_02,ent_3102_p07_02,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p01_09,l_3102_ent_3102_p01_09_d,2026-08-30T18:30:00Z,2100,Synthetic input GST,81,0,INR,set_3102_p01,Synthetic balanced journal,,,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p07_06,l_3102_ent_3102_p07_06_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,66400,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_06,ent_3102_p07_06,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p02_01,l_3102_ent_3102_p02_01_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,19700,0,INR,set_3102_p02,Synthetic balanced journal,ord_3102_p02_01,ent_3102_p02_01,set_3102_p02,UTR3102P02A,synthetic_recon
j_3102_ent_3102_p06_07,l_3102_ent_3102_p06_07_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,66300,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_07,ent_3102_p06_07,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_ent_3102_p07_03,l_3102_ent_3102_p07_03_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,36100,0,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_03,ent_3102_p07_03,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p03_02,l_3102_ent_3102_p03_02_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,27100,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_02,ent_3102_p03_02,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p09_05,l_3102_ent_3102_p09_05_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,41100,INR,set_3102_p09,Synthetic balanced journal,ord_3102_p09_05,ent_3102_p09_05,set_3102_p09,UTR3102P09A,synthetic_recon
j_3102_ent_3102_p04_10,l_3102_ent_3102_p04_10_d,2026-08-31T02:30:00Z,5000,Synthetic refunds,1250,0,INR,set_3102_p04,Synthetic balanced journal,,ent_3102_p04_00,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p11_04,l_3102_ent_3102_p11_04_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,43200,0,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_04,ent_3102_p11_04,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p05_01,l_3102_ent_3102_p05_01_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,83600,0,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_01,ent_3102_p05_01,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p08_02,l_3102_ent_3102_p08_02_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,66000,0,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_02,ent_3102_p08_02,set_3102_p08,,synthetic_recon
j_3102_ent_3102_p05_06,l_3102_ent_3102_p05_06_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,50100,0,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_06,ent_3102_p05_06,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p07_07,l_3102_ent_3102_p07_07_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,22500,0,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_07,ent_3102_p07_07,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p10_07,l_3102_ent_3102_p10_07_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,60800,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_07,ent_3102_p10_07,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p08_02,l_3102_ent_3102_p08_02_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,66000,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_02,ent_3102_p08_02,set_3102_p08,,synthetic_recon
j_3102_ent_3102_p10_02,l_3102_ent_3102_p10_02_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,39900,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_02,ent_3102_p10_02,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p09_03,l_3102_ent_3102_p09_03_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,77200,INR,set_3102_p09,Synthetic balanced journal,ord_3102_p09_03,ent_3102_p09_03,set_3102_p09,UTR3102P09A,synthetic_recon
j_3102_ent_3102_p05_01,l_3102_ent_3102_p05_01_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,83600,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_01,ent_3102_p05_01,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p03_07,l_3102_ent_3102_p03_07_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,22200,INR,set_3102_p03,Synthetic balanced journal,ord_3102_p03_07,ent_3102_p03_07,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p07_05,l_3102_ent_3102_p07_05_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,73900,INR,set_3102_p07,Synthetic balanced journal,ord_3102_p07_05,ent_3102_p07_05,set_3102_p07,UTR3102P07A,synthetic_recon
j_3102_ent_3102_p06_06,l_3102_ent_3102_p06_06_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,60600,0,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_06,ent_3102_p06_06,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_settle_p03,l_3102_settle_p03_bank,2026-08-31T02:30:00Z,1000,Synthetic bank account,454669,0,INR,set_3102_p03,Synthetic settlement bank posting,,,set_3102_p03,UTR3102P03A,synthetic_settlement
j_3102_ent_3102_p00_00,l_3102_ent_3102_p00_00_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,41600,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_00,ent_3102_p00_00,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p05_00,l_3102_ent_3102_p05_00_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,14500,0,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_00,ent_3102_p05_00,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p01_06,l_3102_ent_3102_p01_06_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,59500,INR,set_3102_p01,Synthetic balanced journal,ord_3102_p01_06,ent_3102_p01_06,set_3102_p01,UTR3102P01A,synthetic_recon
j_3102_ent_3102_p04_03,l_3102_ent_3102_p04_03_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,61900,0,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_03,ent_3102_p04_03,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p04_07,l_3102_ent_3102_p04_07_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,34400,0,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_07,ent_3102_p04_07,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_ent_3102_p10_02,l_3102_ent_3102_p10_02_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,39900,0,INR,set_3102_p10,Synthetic balanced journal,ord_3102_p10_02,ent_3102_p10_02,set_3102_p10,UTR3102P10A,synthetic_recon
j_3102_ent_3102_p03_08,l_3102_ent_3102_p03_08_d,2026-08-30T14:30:00Z,5100,Synthetic gateway fee expense,450,0,INR,set_3102_p03,Synthetic balanced journal,,,set_3102_p03,UTR3102P03A,synthetic_recon
j_3102_ent_3102_p00_07,l_3102_ent_3102_p00_07_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,47500,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_07,ent_3102_p00_07,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p04_04,l_3102_ent_3102_p04_04_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,33500,0,INR,set_3102_p04,Synthetic balanced journal,ord_3102_p04_04,ent_3102_p04_04,set_3102_p04,UTR3102P04A,synthetic_recon
j_3102_settle_p03,l_3102_settle_p03_clearing,2026-08-31T02:30:00Z,1100,Synthetic Razorpay clearing,0,454669,INR,set_3102_p03,Synthetic settlement bank posting,,,set_3102_p03,UTR3102P03A,synthetic_settlement
j_3102_ent_3102_p11_02,l_3102_ent_3102_p11_02_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,43000,0,INR,set_3102_p11,Synthetic balanced journal,ord_3102_p11_02,ent_3102_p11_02,set_3102_p11,UTR3102P11A,synthetic_recon
j_3102_ent_3102_p00_08,l_3102_ent_3102_p00_08_d,2026-08-30T20:30:00Z,5100,Synthetic gateway fee expense,450,0,INR,set_3102_p00,Synthetic balanced journal,,,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_ent_3102_p08_00,l_3102_ent_3102_p08_00_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,83900,INR,set_3102_p08,Synthetic balanced journal,ord_3102_p08_00,ent_3102_p08_00,set_3102_p08,,synthetic_recon
j_3102_ent_3102_p00_04,l_3102_ent_3102_p00_04_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,77900,0,INR,set_3102_p00,Synthetic balanced journal,ord_3102_p00_04,ent_3102_p00_04,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_settle_p08,l_3102_settle_p08_bank,2026-08-31T08:30:00Z,1000,Synthetic bank account,473000,0,INR,set_3102_p08,Synthetic settlement bank posting,,,set_3102_p08,UTR3102P08A,synthetic_settlement
j_3102_ent_3102_p06_00,l_3102_ent_3102_p06_00_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,22700,0,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_00,ent_3102_p06_00,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_ent_3102_p05_06,l_3102_ent_3102_p05_06_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,50100,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_06,ent_3102_p05_06,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p06_05,l_3102_ent_3102_p06_05_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,48400,0,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_05,ent_3102_p06_05,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_ent_3102_p06_05,l_3102_ent_3102_p06_05_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,48400,INR,set_3102_p06,Synthetic balanced journal,ord_3102_p06_05,ent_3102_p06_05,set_3102_p06,UTR3102P06A,synthetic_recon
j_3102_settle_p02,l_3102_settle_p02_bank,2026-08-31T04:30:00Z,1000,Synthetic bank account,391969,0,INR,set_3102_p02,Synthetic settlement bank posting,,,set_3102_p02,UTR3102P02A,synthetic_settlement
j_3102_ent_3102_p05_05,l_3102_ent_3102_p05_05_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,74200,0,INR,set_3102_p05,Synthetic balanced journal,ord_3102_p05_05,ent_3102_p05_05,set_3102_p05,UTR3102P05A,synthetic_recon
j_3102_ent_3102_p00_09,l_3102_ent_3102_p00_09_c,2026-08-30T20:30:00Z,1100,Synthetic Razorpay clearing,0,81,INR,set_3102_p00,Synthetic balanced journal,,,set_3102_p00,UTR3102P00A,synthetic_recon
j_3102_settle_p06,l_3102_settle_p06_clearing,2026-08-31T04:30:00Z,1100,Synthetic Razorpay clearing,0,386925,INR,set_3102_p06,Synthetic settlement bank posting,,,set_3102_p06,UTR3102P06A,synthetic_settlement
j_3102_ent_3102_p03_09,l_3102_ent_3102_p03_09_c,2026-08-30T14:30:00Z,1100,Synthetic Razorpay clearing,0,81,INR,set_3102_p03,Synthetic balanced journal,,,set_3102_p03,UTR3102P03A,synthetic_recon
