journal_id,line_id,posted_at,account_code,account_name,debit,credit,currency,reference,narration,order_id,payment_id,settlement_id,utr,voucher_type
j_3103_ent_3103_p00_06,l_3103_ent_3103_p00_06_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,69100,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_06,ent_3103_p00_06,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p09_05,l_3103_ent_3103_p09_05_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,19800,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_05,ent_3103_p09_05,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p03_02,l_3103_ent_3103_p03_02_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,32300,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_02,ent_3103_p03_02,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p01_04,l_3103_ent_3103_p01_04_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,70300,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_04,ent_3103_p01_04,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p09_01,l_3103_ent_3103_p09_01_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,29400,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_01,ent_3103_p09_01,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p03_03,l_3103_ent_3103_p03_03_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,83800,0,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_03,ent_3103_p03_03,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p07_01,l_3103_ent_3103_p07_01_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,51900,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_01,ent_3103_p07_01,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p02_02,l_3103_ent_3103_p02_02_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,19800,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_02,ent_3103_p02_02,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p05_11,l_3103_ent_3103_p05_11_d,2026-08-30T18:30:00Z,6000,Synthetic other operating account,875,0,INR,set_3103_p05,Synthetic balanced journal,,,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_ent_3103_p06_06,l_3103_ent_3103_p06_06_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,46500,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_06,ent_3103_p06_06,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p01_02,l_3103_ent_3103_p01_02_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,57200,0,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_02,ent_3103_p01_02,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p02_07,l_3103_ent_3103_p02_07_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,67000,0,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_07,ent_3103_p02_07,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p11_04,l_3103_ent_3103_p11_04_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,12800,0,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_04,ent_3103_p11_04,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_settle_p07,l_3103_settle_p07_bank,2026-08-31T02:30:00Z,1000,Synthetic bank account,474500,0,INR,set_3103_p07,Synthetic settlement bank posting,,,set_3103_p07,UTR3103P07A,synthetic_settlement
j_3103_ent_3103_p09_07,l_3103_ent_3103_p09_07_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,69300,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_07,ent_3103_p09_07,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p02_01,l_3103_ent_3103_p02_01_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,63100,0,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_01,ent_3103_p02_01,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p05_07,l_3103_ent_3103_p05_07_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,32200,0,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_07,ent_3103_p05_07,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_settle_p08,l_3103_settle_p08_bank,2026-08-31T08:30:00Z,1000,Synthetic bank account,425800,0,INR,set_3103_p08,Synthetic settlement bank posting,,,set_3103_p08,UTR3103P08A,synthetic_settlement
j_3103_ent_3103_p11_03,l_3103_ent_3103_p11_03_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,34700,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_03,ent_3103_p11_03,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p03_03,l_3103_ent_3103_p03_03_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,83800,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_03,ent_3103_p03_03,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p07_00,l_3103_ent_3103_p07_00_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,58500,0,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_00,ent_3103_p07_00,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p06_01,l_3103_ent_3103_p06_01_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,69100,0,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_01,ent_3103_p06_01,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p03_00,l_3103_ent_3103_p03_00_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,59000,0,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_00,ent_3103_p03_00,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p07_05,l_3103_ent_3103_p07_05_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,43200,0,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_05,ent_3103_p07_05,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p03_05,l_3103_ent_3103_p03_05_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,67000,0,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_05,ent_3103_p03_05,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p08_00,l_3103_ent_3103_p08_00_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,74400,INR,set_3103_p08,Synthetic balanced journal,ord_3103_p08_00,ent_3103_p08_00,set_3103_p08,UTR3103P08A,synthetic_recon
j_3103_ent_3103_p06_05,l_3103_ent_3103_p06_05_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,77000,0,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_05,ent_3103_p06_05,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p07_06,l_3103_ent_3103_p07_06_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,65800,0,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_06,ent_3103_p07_06,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p01_06,l_3103_ent_3103_p01_06_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,49400,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_06,ent_3103_p01_06,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p10_02,l_3103_ent_3103_p10_02_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,33300,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_02,ent_3103_p10_02,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p09_04,l_3103_ent_3103_p09_04_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,57400,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_04,ent_3103_p09_04,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_settle_p11,l_3103_settle_p11_bank,2026-08-31T02:30:00Z,1000,Synthetic bank account,333569,0,INR,set_3103_p11,Synthetic settlement bank posting,,,set_3103_p11,UTR3103P11A,synthetic_settlement
j_3103_ent_3103_p01_09,l_3103_ent_3103_p01_09_d,2026-08-30T18:30:00Z,2100,Synthetic input GST,81,0,INR,set_3103_p01,Synthetic balanced journal,,,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p01_01,l_3103_ent_3103_p01_01_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,72400,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_01,ent_3103_p01_01,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_settle_p05,l_3103_settle_p05_bank,2026-08-31T06:30:00Z,1000,Synthetic bank account,393025,0,INR,set_3103_p05,Synthetic settlement bank posting,,,set_3103_p05,UTR3103P05A,synthetic_settlement
j_3103_ent_3103_p10_00,l_3103_ent_3103_p10_00_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,34100,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_00,ent_3103_p10_00,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p11_01,l_3103_ent_3103_p11_01_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,51800,0,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_01,ent_3103_p11_01,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p00_05,l_3103_ent_3103_p00_05_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,33200,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_05,ent_3103_p00_05,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p00_09,l_3103_ent_3103_p00_09_c,2026-08-30T20:30:00Z,1100,Synthetic Razorpay clearing,0,81,INR,set_3103_p00,Synthetic balanced journal,,,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p11_00,l_3103_ent_3103_p11_00_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,79400,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_00,ent_3103_p11_00,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p04_04,l_3103_ent_3103_p04_04_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,81900,0,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_04,ent_3103_p04_04,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p05_02,l_3103_ent_3103_p05_02_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,69600,0,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_02,ent_3103_p05_02,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_ent_3103_p05_11,l_3103_ent_3103_p05_11_c,2026-08-30T18:30:00Z,1100,Synthetic Razorpay clearing,0,875,INR,set_3103_p05,Synthetic balanced journal,,,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_settle_p11,l_3103_settle_p11_clearing,2026-08-31T02:30:00Z,1100,Synthetic Razorpay clearing,0,333569,INR,set_3103_p11,Synthetic settlement bank posting,,,set_3103_p11,UTR3103P11A,synthetic_settlement
j_3103_ent_3103_p08_06,l_3103_ent_3103_p08_06_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,46500,INR,set_3103_p08,Synthetic balanced journal,ord_3103_p08_06,ent_3103_p08_06,set_3103_p08,UTR3103P08A,synthetic_recon
j_3103_ent_3103_p03_06,l_3103_ent_3103_p03_06_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,25000,0,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_06,ent_3103_p03_06,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p11_00,l_3103_ent_3103_p11_00_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,79400,0,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_00,ent_3103_p11_00,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p05_04,l_3103_ent_3103_p05_04_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,77700,0,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_04,ent_3103_p05_04,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_settle_p02,l_3103_settle_p02_clearing,2026-08-31T04:30:00Z,1100,Synthetic Razorpay clearing,0,431069,INR,set_3103_p02,Synthetic settlement bank posting,,,set_3103_p02,UTR3103P02A,synthetic_settlement
j_3103_ent_3103_p10_04,l_3103_ent_3103_p10_04_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,16500,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_04,ent_3103_p10_04,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p07_07,l_3103_ent_3103_p07_07_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,80200,0,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_07,ent_3103_p07_07,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p02_00,l_3103_ent_3103_p02_00_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,74200,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_00,ent_3103_p02_00,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p03_02,l_3103_ent_3103_p03_02_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,32300,0,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_02,ent_3103_p03_02,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p06_05,l_3103_ent_3103_p06_05_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,77000,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_05,ent_3103_p06_05,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p08_03,l_3103_ent_3103_p08_03_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,38000,0,INR,set_3103_p08,Synthetic balanced journal,ord_3103_p08_03,ent_3103_p08_03,set_3103_p08,UTR3103P08A,synthetic_recon
j_3103_ent_3103_p04_10,l_3103_ent_3103_p04_10_c,2026-08-31T02:30:00Z,1100,Synthetic Razorpay clearing,0,1250,INR,set_3103_p04,Synthetic balanced journal,,ent_3103_p00_00,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p11_08,l_3103_ent_3103_p11_08_c,2026-08-30T14:30:00Z,1100,Synthetic Razorpay clearing,0,450,INR,set_3103_p11,Synthetic balanced journal,,,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p10_07,l_3103_ent_3103_p10_07_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,28600,0,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_07,ent_3103_p10_07,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p03_01,l_3103_ent_3103_p03_01_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,66600,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_01,ent_3103_p03_01,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p04_03,l_3103_ent_3103_p04_03_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,56400,0,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_03,ent_3103_p04_03,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_settle_p06,l_3103_settle_p06_clearing,2026-08-31T04:30:00Z,1100,Synthetic Razorpay clearing,0,419000,INR,set_3103_p06,Synthetic settlement bank posting,,,set_3103_p06,UTR3103P06A,synthetic_settlement
j_3103_ent_3103_p07_00,l_3103_ent_3103_p07_00_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,58500,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_00,ent_3103_p07_00,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p10_05,l_3103_ent_3103_p10_05_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,72500,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_05,ent_3103_p10_05,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p11_04,l_3103_ent_3103_p11_04_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,12800,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_04,ent_3103_p11_04,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_settle_p06,l_3103_settle_p06_bank,2026-08-31T04:30:00Z,1000,Synthetic bank account,419000,0,INR,set_3103_p06,Synthetic settlement bank posting,,,set_3103_p06,UTR3103P06A,synthetic_settlement
j_3103_ent_3103_p07_01,l_3103_ent_3103_p07_01_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,51900,0,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_01,ent_3103_p07_01,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p09_01,l_3103_ent_3103_p09_01_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,29400,0,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_01,ent_3103_p09_01,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p06_06,l_3103_ent_3103_p06_06_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,46500,0,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_06,ent_3103_p06_06,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p03_00,l_3103_ent_3103_p03_00_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,59000,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_00,ent_3103_p03_00,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_settle_p08,l_3103_settle_p08_clearing,2026-08-31T08:30:00Z,1100,Synthetic Razorpay clearing,0,425800,INR,set_3103_p08,Synthetic settlement bank posting,,,set_3103_p08,UTR3103P08A,synthetic_settlement
j_3103_ent_3103_p05_03,l_3103_ent_3103_p05_03_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,23700,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_03,ent_3103_p05_03,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_ent_3103_p00_00,l_3103_ent_3103_p00_00_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,22000,0,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_00,ent_3103_p00_00,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p11_01,l_3103_ent_3103_p11_01_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,51800,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_01,ent_3103_p11_01,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p01_03,l_3103_ent_3103_p01_03_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,79400,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_03,ent_3103_p01_03,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p05_10,l_3103_ent_3103_p05_10_d,2026-08-30T18:30:00Z,6000,Synthetic other operating account,1100,0,INR,set_3103_p05,Synthetic balanced journal,,,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_ent_3103_p06_01,l_3103_ent_3103_p06_01_c,2026-08-30T06:30:00Z,4000,Synthetic sales revenue,0,69100,INR,set_3103_p06,Synthetic balanced journal,ord_3103_p06_01,ent_3103_p06_01,set_3103_p06,UTR3103P06A,synthetic_recon
j_3103_ent_3103_p05_00,l_3103_ent_3103_p05_00_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,49200,0,INR,set_3103_p05,Synthetic balanced journal,ord_3103_p05_00,ent_3103_p05_00,set_3103_p05,UTR3103P05A,synthetic_recon
j_3103_ent_3103_p04_05,l_3103_ent_3103_p04_05_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,80500,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_05,ent_3103_p04_05,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p03_07,l_3103_ent_3103_p03_07_d,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,62900,0,INR,set_3103_p03,Synthetic balanced journal,ord_3103_p03_07,ent_3103_p03_07,set_3103_p03,UTR3103P03A,synthetic_recon
j_3103_ent_3103_p08_05,l_3103_ent_3103_p08_05_c,2026-08-30T10:30:00Z,4000,Synthetic sales revenue,0,44400,INR,set_3103_p08,Synthetic balanced journal,ord_3103_p08_05,ent_3103_p08_05,set_3103_p08,UTR3103P08A,synthetic_recon
j_3103_ent_3103_p04_04,l_3103_ent_3103_p04_04_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,81900,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_04,ent_3103_p04_04,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p02_00,l_3103_ent_3103_p02_00_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,74200,0,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_00,ent_3103_p02_00,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_settle_p00,l_3103_settle_p00_bank,2026-08-31T08:30:00Z,1000,Synthetic bank account,400269,0,INR,set_3103_p00,Synthetic settlement bank posting,,,set_3103_p00,UTR3103P00A,synthetic_settlement
j_3103_ent_3103_p09_00,l_3103_ent_3103_p09_00_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,39900,0,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_00,ent_3103_p09_00,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p08_04,l_3103_ent_3103_p08_04_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,52500,0,INR,set_3103_p08,Synthetic balanced journal,ord_3103_p08_04,ent_3103_p08_04,set_3103_p08,UTR3103P08A,synthetic_recon
j_3103_ent_3103_p04_02,l_3103_ent_3103_p04_02_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,81800,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_02,ent_3103_p04_02,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p07_03,l_3103_ent_3103_p07_03_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,66100,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_03,ent_3103_p07_03,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p01_06,l_3103_ent_3103_p01_06_d,2026-08-30T08:30:00Z,1100,Synthetic Razorpay clearing,49400,0,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_06,ent_3103_p01_06,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p09_03,l_3103_ent_3103_p09_03_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,82100,0,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_03,ent_3103_p09_03,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p07_02,l_3103_ent_3103_p07_02_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,42500,0,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_02,ent_3103_p07_02,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p00_04,l_3103_ent_3103_p00_04_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,21900,0,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_04,ent_3103_p00_04,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p02_08,l_3103_ent_3103_p02_08_c,2026-08-30T16:30:00Z,1100,Synthetic Razorpay clearing,0,450,INR,set_3103_p02,Synthetic balanced journal,,,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p04_06,l_3103_ent_3103_p04_06_c,2026-08-30T16:30:00Z,4000,Synthetic sales revenue,0,24300,INR,set_3103_p04,Synthetic balanced journal,ord_3103_p04_06,ent_3103_p04_06,set_3103_p04,UTR3103P04A,synthetic_recon
j_3103_ent_3103_p07_02,l_3103_ent_3103_p07_02_c,2026-08-30T04:30:00Z,4000,Synthetic sales revenue,0,42500,INR,set_3103_p07,Synthetic balanced journal,ord_3103_p07_02,ent_3103_p07_02,set_3103_p07,,synthetic_recon
j_3103_ent_3103_p02_04,l_3103_ent_3103_p02_04_d,2026-08-30T06:30:00Z,1100,Synthetic Razorpay clearing,52000,0,INR,set_3103_p02,Synthetic balanced journal,ord_3103_p02_04,ent_3103_p02_04,set_3103_p02,UTR3103P02A,synthetic_recon
j_3103_ent_3103_p10_04,l_3103_ent_3103_p10_04_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,16500,0,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_04,ent_3103_p10_04,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p01_07,l_3103_ent_3103_p01_07_c,2026-08-30T08:30:00Z,4000,Synthetic sales revenue,0,50300,INR,set_3103_p01,Synthetic balanced journal,ord_3103_p01_07,ent_3103_p01_07,set_3103_p01,UTR3103P01A,synthetic_recon
j_3103_ent_3103_p09_05,l_3103_ent_3103_p09_05_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,19800,0,INR,set_3103_p09,Synthetic balanced journal,ord_3103_p09_05,ent_3103_p09_05,set_3103_p09,UTR3103P09A,synthetic_recon
j_3103_ent_3103_p10_06,l_3103_ent_3103_p10_06_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,30600,0,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_06,ent_3103_p10_06,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_ent_3103_p10_01,l_3103_ent_3103_p10_01_d,2026-08-26T16:30:00Z,1100,Synthetic Razorpay clearing,71200,0,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_01,ent_3103_p10_01,set_3103_p10,UTR3103P10A,synthetic_recon
j_3103_settle_p05,l_3103_settle_p05_clearing,2026-08-31T06:30:00Z,1100,Synthetic Razorpay clearing,0,393025,INR,set_3103_p05,Synthetic settlement bank posting,,,set_3103_p05,UTR3103P05A,synthetic_settlement
j_3103_ent_3103_p11_03,l_3103_ent_3103_p11_03_d,2026-08-30T04:30:00Z,1100,Synthetic Razorpay clearing,34700,0,INR,set_3103_p11,Synthetic balanced journal,ord_3103_p11_03,ent_3103_p11_03,set_3103_p11,UTR3103P11A,synthetic_recon
j_3103_ent_3103_p00_06,l_3103_ent_3103_p00_06_d,2026-08-30T10:30:00Z,1100,Synthetic Razorpay clearing,69100,0,INR,set_3103_p00,Synthetic balanced journal,ord_3103_p00_06,ent_3103_p00_06,set_3103_p00,UTR3103P00A,synthetic_recon
j_3103_ent_3103_p10_01,l_3103_ent_3103_p10_01_c,2026-08-26T16:30:00Z,4000,Synthetic sales revenue,0,71200,INR,set_3103_p10,Synthetic balanced journal,ord_3103_p10_01,ent_3103_p10_01,set_3103_p10,UTR3103P10A,synthetic_recon
